CASENUM,VEH_NO,REGION,STRATUM,PJ,PSU,PSUSTRAT,PVE_FORMS,PNUMOCCS,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,WEIGHT
201529452645,2,3,3,4,50,8,1,0,2,6,3,14,0,2,0,12,401,12401,14,2001,1FMCU60E81UA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,14.710017
201529452645,3,3,3,4,50,8,1,0,2,6,3,14,0,2,0,7,472,7472,31,2003,1D7HL12X23S2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,2,5,12,0,0,0,14.710017
201529452655,2,3,4,4,50,8,1,0,2,1,23,14,0,2,0,14,6,14006,4,1987,2MEBM75F3HX6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,2,5,12,0,0,0,235.360272
201529452744,2,3,4,2,50,8,2,0,2,16,5,14,0,2,0,7,482,7482,31,2005,1D7HA16K35J5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,235.360272
201529452744,3,3,4,2,50,8,2,0,2,16,5,14,0,2,0,12,481,12481,31,2002,1FTRW07672KB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,2,5,12,0,0,0,235.360272
201529452766,2,3,6,2,50,8,1,0,2,0,52,33,0,2,0,23,481,23481,31,2004,1GTEC19VX4Z3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,82,6,2,12,0,0,0,107.873458
201529452766,3,3,6,2,50,8,1,0,2,0,52,33,0,2,0,7,422,7422,15,2004,1D4HD38N14F2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,107.873458
201529453392,2,3,4,3,50,8,1,0,3,7,37,14,0,2,0,12,37,12037,4,2012,1FAHP3F25CL1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,235.360272
201529453714,2,3,3,7,50,8,1,0,4,8,0,14,0,2,0,12,481,12481,32,2000,1FTNX20F2YED,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,14.572625
201529453827,2,3,1,3,50,8,1,0,3,16,23,14,0,2,0,38,882,38882,62,1998,4GTJ7C130WJ6,0,77,777777777,77777777777,2,1,98,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,4.903339
201529453835,2,3,4,3,50,8,1,0,3,21,0,14,0,2,0,37,32,37032,4,2010,1HGCP2F42AA0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,235.360272
201529453856,3,3,3,3,50,8,2,0,3,11,32,12,2,2,0,37,441,37441,20,1999,2HKRL1859XH5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,2,5,12,0,0,0,14.710017
201529454089,2,3,2,4,50,8,1,1,3,9,13,59,0,2,0,85,881,85881,66,2012,1XKDD40X0CJ2,1,57,05294806c,5705294806c,3,6,97,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,53.936729
201529454369,2,3,4,7,50,8,1,0,4,23,0,14,0,2,0,13,14,13014,6,2008,2LMDU88C68BJ,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,2,5,12,0,0,0,233.162
201529455227,2,3,3,10,50,8,1,0,4,9,53,14,0,2,0,12,882,12882,61,2007,3FRML55Z67V4,0,77,777777777,77777777777,2,1,98,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,40.697664
201529455374,2,3,3,2,50,8,1,0,5,0,49,14,0,2,0,12,24,12024,6,2013,2FMDK3KC0DBA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,14.710017
201529455884,2,3,1,4,50,8,1,0,5,2,39,14,0,3,0,12,401,12401,14,2002,1FMZU73E72UA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,4.903339
201529456330,2,3,2,10,50,8,1,1,5,9,30,45,0,3,0,98,806,98806,62,2006,5PVNE8JT962S,0,57,01947518,5701947518,2,1,1,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,40.697664
201529456389,2,3,1,2,50,8,1,0,6,7,32,14,0,2,0,20,481,20481,31,1995,1GCEK19K3SE2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,4.903339
201529456834,2,3,6,10,50,8,1,0,6,2,30,14,0,2,0,2,405,2405,14,2002,1J4GL48K62W2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,6,2,12,0,0,0,122.092992
201529458898,2,3,4,2,50,8,1,0,9,8,0,14,0,2,0,2,405,2405,14,2005,1J4GK58K35W6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,235.360272
201529459069,2,3,4,7,50,8,1,0,9,21,0,14,0,2,0,35,443,35443,20,2000,4N2XN11T5YD8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,2,5,12,0,0,0,233.162
201529459489,2,3,6,7,50,8,1,99,10,6,37,14,0,2,0,20,481,20481,31,1994,2GCEC19Z9R11,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,99,0,0,0,102.008375
201529460042,2,3,1,2,50,8,1,1,10,0,4,14,0,2,0,84,884,84884,66,2012,1HSDHSJR1CJ6,2,57,00063419,5700063419,3,7,98,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,4.903339
201529460281,2,3,6,2,50,8,1,0,10,3,40,14,0,3,0,14,6,14006,4,2000,2MEFM75W8YX6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,6,2,12,0,0,0,107.873458
201529460479,2,3,4,7,50,8,1,0,11,18,35,14,0,3,0,12,37,12037,4,2009,1FAHP35NX9W1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,233.162
201529460604,2,3,6,10,50,8,1,0,10,1,30,14,0,2,0,12,16,12016,4,2011,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,82,6,2,12,0,0,0,122.092992
201529460607,2,3,6,10,50,8,1,0,10,19,45,14,0,2,0,35,421,35421,15,2013,5N1BA0NDXDN6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,122.092992
201529460756,3,3,4,4,50,8,2,0,10,19,0,12,8,2,0,12,3,12003,2,2003,1FAFP40453F4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,2,5,12,0,0,0,235.360272
201529461105,2,3,4,3,50,8,1,0,10,0,4,14,0,2,0,20,2,20002,4,2005,2G1WF52E4592,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,235.360272
201529461201,2,3,6,4,50,8,1,0,11,3,33,14,0,2,0,12,481,12481,31,2004,1FTPX14574NB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,6,2,12,0,0,0,107.873458
201529461323,2,3,4,2,50,8,1,0,11,6,30,14,0,2,0,20,481,20481,31,2003,2GCEC19T5311,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,235.360272
201529461504,2,3,4,2,50,8,1,0,12,11,7,14,0,2,0,12,3,12003,2,2011,1ZVBP8AM1B51,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,4,6,2,12,0,0,0,235.360272
201529461752,2,3,6,10,50,8,1,0,11,19,19,14,0,2,0,37,31,37031,2,2015,2HGFG3B0XFH5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,4,5,12,0,0,0,122.092992
201529461752,3,3,6,10,50,8,1,0,11,19,19,14,0,2,0,63,32,63032,4,2007,KNADE1239761,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,122.092992
201529462061,2,3,4,2,50,8,1,1,12,13,6,45,0,4,0,82,881,82881,63,2007,1FVACXDC67DY,0,57,00372163,5700372163,3,1,3,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,235.360272
201529462453,2,3,6,2,50,8,1,0,12,3,30,38,0,3,0,32,43,32043,4,2002,WAULT68E12A1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,4,5,12,0,0,0,107.873458
201529462453,3,3,6,2,50,8,1,0,12,3,30,38,0,3,0,9,442,9442,20,1995,1P4GH44R8SX6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,4,5,12,0,0,0,107.873458
201529462453,4,3,6,2,50,8,1,0,12,3,30,38,0,3,0,7,880,7880,67,2004,3D7MU48C54G2,0,88,888888888,88888888888,2,1,97,1,0,0,0,0,0,0,0,11,4,5,14,0,0,0,107.873458
201529462453,5,3,6,2,50,8,1,0,12,3,30,38,0,3,0,38,471,38471,30,1990,JAACL11LXL72,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,4,5,14,0,0,0,107.873458
201529462503,2,3,4,4,50,8,1,0,12,11,25,14,0,2,0,35,47,35047,4,2015,1N4AL3AP0FC2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,235.360272
201529561651,2,2,4,15,91,5,1,0,1,14,1,14,0,2,0,20,37,20037,4,2014,1G11B5SL0EF1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,222.190374
201529562099,2,2,4,3,91,5,1,1,1,14,51,14,0,2,0,84,989,84989,50,2013,4DRAPSKK7DB2,0,77,777777777,77777777777,2,21,22,1,0,0,0,0,1,2,0,63,8,5,12,0,0,0,219.932427
201529562105,2,2,5,3,91,5,2,0,1,0,2,14,0,2,0,12,401,12401,14,1997,1FMDU24E7VUB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,62.032223
201529562105,4,2,5,3,91,5,2,0,1,0,2,14,0,2,0,37,32,37032,4,1992,1HGCB7652NA0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,6,2,12,0,0,0,62.032223
201529562105,5,2,5,3,91,5,2,0,1,0,2,14,0,2,0,20,2,20002,4,2009,2G1WB57K2911,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,6,2,12,0,0,0,62.032223
201529562105,6,2,5,3,91,5,2,0,1,0,2,14,0,2,0,12,401,12401,14,1997,1FMDU34E7VZC,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,14,0,0,0,62.032223
201529562186,2,2,4,3,91,5,1,0,2,19,11,14,0,2,0,35,39,35039,4,2000,JN1CA31D1YT5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,8,5,12,0,0,0,219.932427
201529562586,3,2,6,15,91,5,2,0,2,20,47,12,1,2,0,6,51,6051,4,2012,2C3CCACG9CH1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,98.177142
201529562996,2,2,4,4,91,5,1,0,2,11,37,14,0,2,0,30,42,30042,5,2004,9BWGL61J6440,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,219.84352
201529563055,2,2,4,3,91,5,1,0,2,7,30,14,0,2,0,37,32,37032,4,1994,1HGCD5657RA0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,219.932427
201529563140,2,2,4,3,91,5,1,0,3,9,50,14,0,2,0,21,20,21020,2,1992,1G3WH14T3ND3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,219.932427
201529563425,2,2,4,46,91,5,1,0,1,15,20,14,0,2,0,30,40,30040,4,2012,3VWLP7AJ5CM4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,221.961435
201529563637,2,2,4,46,91,5,1,0,2,8,26,14,0,2,0,49,40,49040,4,2009,4T1BE46K79U8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,81,8,5,12,0,0,0,221.961435
201529563729,2,2,4,67,91,5,1,0,2,99,99,14,0,2,0,49,403,49403,14,2005,JTEGD21AX501,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,215.32482
201529563857,2,2,4,55,91,5,1,0,1,3,0,14,0,2,0,58,32,58032,4,2003,JNKBF01A13M1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,225.009554
201529563895,2,2,6,55,91,5,1,1,3,5,3,14,0,2,0,12,401,12401,14,2000,1FMZU83P7YZC,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,96.432666
201529563898,2,2,4,55,91,5,1,0,3,11,1,14,0,2,0,20,37,20037,4,2003,1G1ND52J03M6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,225.009554
201529564366,2,2,4,32,91,5,1,0,3,99,99,14,0,2,0,55,35,55035,4,2014,5NPDH4AE9EH5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,99,9,5,12,0,0,0,217.621026
201529564399,2,2,4,32,91,5,1,0,3,16,12,14,0,2,0,82,881,82881,62,2015,3ALACWDTXFDG,0,57,2595296,572595296,2,1,97,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,217.621026
201529564877,2,2,4,15,91,5,1,0,4,4,48,14,0,2,0,20,37,20037,4,2007,1G1ZT58F07F1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,8,5,12,0,0,0,222.190374
201529565082,1,2,4,112,91,5,1,0,2,9,0,14,0,2,0,41,51,41051,4,2013,JM1BL1V80D17,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,212.884784
201529565153,2,2,4,46,91,5,1,0,3,99,99,14,0,2,0,34,35,34035,4,2006,WBANE53556CK,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,221.961435
201529565221,2,2,4,19,91,5,1,0,4,19,0,14,0,2,0,37,32,37032,4,1999,1HGCG2242XA0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,83,8,5,12,0,0,0,217.499744
201529565561,2,2,4,15,91,5,1,0,5,12,0,14,0,2,0,12,37,12037,4,2008,1FAHP35N68W1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,82,8,5,12,0,0,0,222.190374
201529565648,2,2,4,1,91,5,1,1,4,15,18,14,0,3,0,55,35,55035,4,2008,KMHDU46D78U4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,220.6154
201529565659,2,2,1,1,91,5,3,1,4,5,0,45,0,4,0,82,881,82881,63,2003,1FVABTBV93HL,0,5,71506725,0571506725,3,1,97,1,0,0,0,0,0,0,0,5,8,5,45,0,0,0,2.7926
201529566264,2,2,1,15,91,5,1,0,6,4,40,42,0,2,0,20,481,20481,31,2013,1GCNCPEX6DZ1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,5.167218
201529566280,2,2,1,55,91,5,1,0,4,99,99,14,0,2,0,14,401,14401,14,2006,4M2EU48856D3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,6,2,12,0,0,0,16.072111
201529566280,3,2,1,55,91,5,1,0,4,99,99,14,0,2,0,22,22,22022,4,2008,1G2ZH57N1842,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,6,2,12,0,0,0,16.072111
201529566335,2,2,6,55,91,5,1,0,6,4,20,14,0,2,0,49,40,49040,4,1998,4T1BF22K1WU0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,96.432666
201529566335,3,2,6,55,91,5,1,0,6,4,20,14,0,2,0,6,43,6043,4,2002,1C3EL46XX2N2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,96.432666
201529566367,2,2,4,67,91,5,1,0,4,12,54,14,0,2,0,19,14,19014,4,1999,166KS54Y8XV9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,215.32482
201529566373,2,2,6,67,91,5,1,0,4,10,31,14,0,2,0,37,32,37032,2,2006,1HGCM66526A0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,107.66241
201529566379,1,2,4,67,91,5,1,0,4,13,48,14,0,2,0,12,32,12032,5,2011,3FADP4EJXBM2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,215.32482
201529566391,2,2,4,67,91,5,1,0,5,21,17,14,0,2,0,35,47,35047,4,2014,1N4AL3AP8EC1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,215.32482
201529566724,2,2,4,46,91,5,1,0,5,1,9,14,0,2,0,49,442,49442,20,2004,5TDZA23C74S0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,221.961435
201529566763,2,2,6,112,91,5,1,0,5,1,56,14,0,2,0,19,3,19003,9,1999,1G6KE54Y0XU7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,91.236336
201529567399,2,2,4,46,91,5,1,0,6,17,22,14,0,2,0,7,27,7027,6,2013,3C4PDCAB6DT5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,221.961435
201529568253,2,2,4,15,91,5,1,0,7,16,30,14,0,2,0,20,2,20002,4,2014,2G1115SL3E92,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,82,8,5,12,0,0,0,222.190374
201529568313,2,2,6,32,91,5,1,0,6,9,0,14,0,2,0,49,442,49442,20,2006,5TDZA23C26S4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,103.62906
201529568313,3,2,6,32,91,5,1,0,6,9,0,14,0,2,0,12,401,12401,14,1998,1FMZU32X4WUC,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,103.62906
201529568313,4,2,6,32,91,5,1,0,6,9,0,14,0,2,0,2,405,2405,14,2006,1J4GL48K36W2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,103.62906
201529568349,2,2,6,32,91,5,1,0,6,21,30,14,0,2,0,49,403,49403,14,2013,5TDBK3EH6DS2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,103.62906
201529568349,3,2,6,32,91,5,1,0,6,21,30,14,0,2,0,20,431,20431,16,1997,1GNFK16Z2VJ4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,103.62906
201529568680,3,2,1,1,91,5,2,0,8,17,30,12,6,3,0,37,31,37031,4,2010,2HGFA1F58AH5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,2.7926
201529568866,2,2,4,3,91,5,1,1,9,16,3,14,0,2,0,20,466,20466,29,1979,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,9,5,12,0,0,0,219.932427
201529568916,2,2,4,3,91,5,1,0,9,23,48,14,0,2,0,20,25,20025,4,2014,1G1PA5SH5E73,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,219.932427
201529568916,3,2,4,3,91,5,1,0,9,23,48,14,0,2,0,20,39,20039,4,2007,KL1TD666X7B7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,219.932427
201529569169,2,2,6,112,91,5,1,0,7,18,35,14,0,2,0,55,402,55402,14,2008,KM8JM12B18U8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,8,5,12,0,0,0,91.236336
201529570237,2,2,3,4,91,5,1,0,9,11,49,14,0,2,0,59,35,59035,4,2008,JTHCK2624850,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,9,5,12,0,0,0,10.992176
201529570724,2,2,4,15,91,5,1,0,10,7,0,14,0,2,0,35,47,35047,4,2013,1N4AL3AP6DC2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,222.190374
201529571529,2,2,4,3,91,5,1,0,11,99,99,14,0,2,0,51,46,51046,4,2007,YV1MS3821722,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,219.932427
201529571607,2,2,4,7,91,5,1,0,9,19,58,14,0,2,0,37,31,37031,4,2011,19XFA1F50BE0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,220.730718
201529571896,2,2,4,67,91,5,1,0,8,8,12,14,0,2,0,6,18,6018,4,2015,1C3CCCAB8FN6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,215.32482
201529571927,2,2,1,67,91,5,1,0,9,5,55,14,0,2,0,7,442,7442,20,1996,1B4GP54L1TB1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,21.532482
201529571955,2,2,4,67,91,5,1,0,10,21,0,14,0,2,0,52,37,52037,3,1996,4A3AL44G2TE1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,215.32482
201529571955,3,2,4,67,91,5,1,0,10,21,0,14,0,2,0,37,31,37031,4,1998,1HGEJ6627WL0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,215.32482
201529572273,2,2,6,24,91,5,1,0,7,12,45,14,0,2,0,99,999,99999,99,9999,999999999999,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,97.757244
201529572515,2,2,4,9,91,5,1,0,2,1,50,14,0,2,0,55,33,55033,4,2015,5NPE24AF3FH0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,218.668065
201529572538,3,2,6,9,91,5,2,0,2,11,10,12,7,2,0,49,40,49040,4,2006,4T1BE32K66U7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,99.394575
201529572605,2,2,6,4,91,5,1,0,11,11,28,14,0,2,0,7,27,7027,6,2010,3D4PG5FV4AT1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,98.929584
201529572852,2,2,6,112,91,5,1,0,11,23,5,14,0,2,0,37,32,37032,2,1996,1HGCD7164TA0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,91.236336
201529572852,3,2,6,112,91,5,1,0,11,23,5,14,0,2,0,54,37,54037,2,2001,19UYA426X1A0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,6,2,12,0,0,0,91.236336
201529574272,2,2,4,3,91,5,1,2,12,21,4,14,0,2,0,2,404,2404,14,2006,1J8HR58206C2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,219.932427
201529574294,2,2,6,3,91,5,1,0,12,7,27,14,0,2,0,35,39,35039,4,2003,JN1DA31A53T4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,101.507274
201529574384,2,2,4,46,91,5,1,0,10,13,19,14,0,2,0,49,44,49044,1,2008,4T1FA38P08U1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,81,8,5,12,0,0,0,221.961435
201529574422,2,2,4,46,91,5,1,1,11,14,9,14,0,2,0,19,20,19020,6,2014,3GYFNBE38ES5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,8,5,12,0,0,0,221.961435
201529574456,2,2,5,46,91,5,1,0,11,3,37,14,0,2,0,2,405,2405,14,2003,1J4GL48K53W6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,59.189716
201529574513,3,2,4,46,91,5,2,0,12,7,21,12,6,2,0,37,706,37706,80,1986,1HFSC1800GA1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,221.961435
201529574573,2,2,4,15,91,5,1,0,11,9,59,14,0,2,0,35,39,35039,4,2006,1N4BA41EX6C8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,8,5,12,0,0,0,222.190374
201529574591,2,2,6,15,91,5,1,0,11,13,49,14,0,2,0,7,402,7402,14,2002,1B8HR38N02F1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,8,5,12,0,0,0,98.177142
201529575138,2,2,6,55,91,5,1,0,12,2,12,14,0,2,0,6,18,6018,4,2015,1C3CCCAB3FN6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,96.432666
201529575245,2,2,4,19,91,5,1,0,12,21,33,14,0,2,0,22,2,22002,4,1993,1G2HX53L5P12,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,217.499744
201529575433,2,2,4,24,91,5,1,0,9,15,0,14,0,2,0,63,38,63038,2,2010,KNAFU6A2XA52,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,218.073852
201529575508,2,2,4,24,91,5,1,0,11,15,10,14,0,2,0,58,37,58037,4,2007,JNKBV61F47M8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,218.073852
201529575602,2,2,6,24,91,5,1,0,12,19,42,14,0,2,0,12,402,12402,14,2007,1FMYU04107KA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,8,5,12,0,0,0,97.757244
201529639411,2,4,4,1,94,11,1,0,1,4,40,14,0,2,0,20,2,20002,4,2003,2G1WH52K1393,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,53,0,0,0,220.6274
201529639435,2,4,4,1,94,11,1,0,1,15,53,14,0,2,0,41,50,41050,6,2004,1YVFP82DX45N,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,220.6274
201529639456,2,4,4,1,94,11,1,1,1,9,49,14,0,2,0,12,401,12401,14,2013,1FM5K8AR2DGC,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,5,5,5,4,5,12,0,0,0,220.6274
201529639485,2,4,4,5,94,11,1,0,1,1,0,14,0,2,0,51,43,51043,1,2002,YV1NC53D72J0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,4,5,12,0,0,0,218.520407
